"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-02-15",,,"71","H,,S","89",",,S","54",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-02-16",,,"72","H,,S","87",",,S","56",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-02-17",,,"70","H,,S","85",",,S",,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-02-18",,,"71","H,,S","89",",,S","51",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-02-19",,,"73","H,,S","92",",,S","51",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-02-20",,,"78","H,,S","96",",,S","55",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-02-21",,,"80","H,,S","95",",,S","62",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-02-22",,,"76","H,,S","93",",,S","66",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-02-23",,,"74","H,,S","88",",,S","63",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-02-24",,,"75","H,,S","88",",,S","63",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-02-25",,,"76","H,,S","91",",,S","63",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-02-26",,,"80","H,,S","94",",,S","64",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-02-27",,,"83","H,,S","99",",,S","64",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-02-28",,,"84","H,,S","100",",,S","67",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-03-01",,,"84","H,,S","97",",,S","66",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-03-02",,,"80","H,,S","95",",,S","65",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-03-03",,,"79","H,,S","95",",,S","71",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-03-04",,,"79","H,,S","94",",,S","69",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-03-05",,,"79","H,,S","99",",,S","68",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-03-06",,,"78","H,,S","90",",,S","70",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-03-07",,,"78","H,,S","91",",,S","66",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-03-08",,,"81","H,,S","96",",,S","64",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-03-09",,,"81","H,,S","98",",,S","65",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-03-10",,,"83","H,,S","100",",,S","64",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-03-11",,,"85","H,,S","103",",,S","67",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-03-12",,,"85","H,,S","103",",,S","69",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-03-13",,,"84","H,,S","101",",,S","69",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-03-14",,,"84","H,,S","101",",,S","69",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-03-15",,,"84","H,,S","103",",,S","67",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-03-16",,,"87","H,,S","105",",,S","70",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-03-17",,,"89","H,,S","105",",,S","72",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-03-18",,,"92","H,,S","108",",,S","72",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-03-19",,,"94","H,,S","109",",,S","75",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-03-20",,,"93","H,,S","109",",,S","77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-03-21",,,"89","H,,S","106",",,S","73",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-03-22",,,"86","H,,S","102",",,S","72",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-03-23",,,"85","H,,S","103",",,S","71",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-03-24",,,"84","H,,S","101",",,S","71",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-03-25",,,"85","H,,S","102",",,S","72",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-03-26",,,"85","H,,S","100",",,S","72",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-03-27",,,"85","H,,S","101",",,S","68",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-03-28",,,"87","H,,S","103",",,S","70",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-03-29",,,"83","H,,S","100",",,S","70",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-03-30",,,"86","H,,S","103",",,S","70",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-03-31",,,"86","H,,S","101",",,S","72",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-04-01",,,"88","H,,S","103",",,S","73",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-04-02",,,"88","H,,S","104",",,S","74",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-04-03",,,"86","H,,S","102",",,S","71",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-04-04",,,"86","H,,S","103",",,S","72",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-04-05",,,"84","H,,S","103",",,S","69",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-04-06",,,"86","H,,S","105",",,S","71",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-04-07",,,"91","H,,S","108",",,S","71",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-04-08",,,"90","H,,S","108",",,S","77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-04-09",,,"90","H,,S","104",",,S","78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-04-10",,,"89","H,,S","105",",,S","72",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-04-11",,,"90","H,,S","107",",,S","75",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-04-12",,,"90","H,,S","108",",,S","77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-04-13",,,"92","H,,S","108",",,S","77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-04-14",,,"92","H,,S","110",",,S","77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-04-15",,,"93","H,,S","110",",,S","77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-04-16",,,"91","H,,S","111",",,S","76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-04-17",,,"93","H,,S","111",",,S","77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-04-18",,,"92","H,,S","109",",,S","78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-04-19",,,"92","H,,S","109",",,S","78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-04-20",,,"91","H,,S","107",",,S","78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-04-21",,,"90","H,,S","105",",,S","77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-04-22",,,"90","H,,S","105",",,S","76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-04-23",,,"91","H,,S","108",",,S","76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-04-24",,,"89","H,,S","106",",,S","76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-04-25",,,"91","H,,S","107",",,S","75",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-04-26",,,"92","H,,S","108",",,S","78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-04-27",,,"92","H,,S","107",",,S","78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-04-28",,,"92","H,,S","108",",,S","78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-04-29",,,"93","H,,S","108",",,S","78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-04-30",,,"91","H,,S","106",",,S","75",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-05-01",,,"91","H,,S","106",",,S","77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-05-02",,,"92","H,,S","108",",,S","78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-05-03",,,"92","H,,S","108",",,S","78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-05-04",,,"91","H,,S","106",",,S","78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-05-05",,,"91","H,,S","106",",,S","77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-05-06",,,"91","H,,S","107",",,S","78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-05-07",,,"92","H,,S","107",",,S","78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-05-08",,,"92","H,,S","106",",,S","78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-05-09",,,"92","H,,S","107",",,S","78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-05-10",,,"90","H,,S","106",",,S","76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-05-11",,,"92","H,,S","108",",,S","74",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-05-12",,,"92","H,,S","111",",,S","77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-05-13",,,"93","H,,S","112",",,S","79",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-05-14",,,"94","H,,S","111",",,S","79",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-05-15",,,"93","H,,S","111",",,S","78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-05-16",,,"92","H,,S","111",",,S","78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-05-17",,,"96","H,,S","110",",,S","79",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-05-18",,,"91","H,,S","110",",,S","77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-05-19",,,"94","H,,S","111",",,S","78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-05-20",,,"96","H,,S","112",",,S","80",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-05-21",,,"96","H,,S","114",",,S","81",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-05-22",,,"95","H,,S","112",",,S","82",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-05-23",,,"95","H,,S","112",",,S","80",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-05-24",,,"94","H,,S","110",",,S","80",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-05-25",,,"92","H,,S","107",",,S","81",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-05-26",,,"91","H,,S","105",",,S","82",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-05-27",,,"93","H,,S","107",",,S","82",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-05-28",,,"92","H,,S","107",",,S","81",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-05-29",,,"94","H,,S","106",",,S","81",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-05-30",,,"92","H,,S","107",",,S","81",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-05-31",,,"92","H,,S","108",",,S","79",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-06-01",,,"92","H,,S","105",",,S","81",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-06-02",,,"85","H,,S",,,,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-06-03",,,"89","H,,S","101",",,S","77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-06-04",,,"91","H,,S","102",",,S","76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-06-05",,,"90","H,,S","101",",,S","81",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-06-06",,,"86","H,,S","97",",,S",,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-06-07","2.91",",,S","83","H,,S","94",",,S","71",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-06-08","0.00",",,S","88","H,,S","98",",,S","78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-06-09",,,"89","H,,S","101",",,S","78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-06-10",,,"90","H,,S","104",",,S","80",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-06-11",,,"94","H,,S","107",",,S","81",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-06-12",,,"93","H,,S","107",",,S","83",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-06-13",,,"93","H,,S",,,"80",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-06-14",,,"92","H,,S","105",",,S","81",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-06-15",,,"83","H,,S","96",",,S",,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-06-16",,,"84","H,,S","99",",,S","75",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-06-17",,,"87","H,,S","98",",,S","78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-06-18",,,"92","H,,S","103",",,S","80",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-06-19",,,"93","H,,S","105",",,S",,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-06-20",,,"91","H,,S","106",",,S","80",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-06-21",,,"90","H,,S","102",",,S","81",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-06-22",,,"91","H,,S","102",",,S","81",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-06-23","0.12",",,S","91","H,,S","100",",,S","81",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-06-24","0.00",",,S","90","H,,S","99",",,S","81",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-06-25",,,"91","H,,S","103",",,S","81",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-06-26",,,"91","H,,S","102",",,S","81",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-06-27",,,"88","H,,S","104",",,S","81",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-06-28",,,"90","H,,S","100",",,S","79",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-06-29",,,"90","H,,S","102",",,S","81",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-06-30",,,"90","H,,S","101",",,S","80",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-07-01",,,"89","H,,S","100",",,S","80",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-07-02",,,"89","H,,S","98",",,S",,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-07-03",,,"87","H,,S","96",",,S",,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-07-04","3.74",",,S","81","H,,S","88",",,S","72",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-07-05","1.10",",,S","80","H,,S","85",",,S","74",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-07-06","0.00",",,S","81","H,,S",,,"77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-07-07","0.63",",,S","83","H,,S","91",",,S","76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-07-08","0.01",",,S","81","H,,S","89",",,S","77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-07-09","1.38",",,S","82","H,,S",,,,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-07-10","0.12",",,S","83","H,,S","90",",,S","77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-07-11","0.71",",,S","84","H,,S","90",",,S","77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-07-12","0.04",",,S","84","H,,S","92",",,S","76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-07-13","0.02",",,S","85","H,,S","92",",,S","78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-07-14","0.00",",,S","85","H,,S","92",",,S","79",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-07-15","0.28",",,S","83","H,,S","91",",,S","77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-07-16","0.02",",,S","84","H,,S","93",",,S","77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-07-17","0.24",",,S","83","H,,S","92",",,S","78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-07-18","0.43",",,S","85","H,,S","93",",,S","77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-07-19","0.00",",,S","85","H,,S","95",",,S","79",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-07-20","2.09",",,S","83","H,,S","92",",,S","77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-07-21","0.02",",,S","81","H,,S","91",",,S","78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-07-22","3.07",",,S","80","H,,S","83",",,S","77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-07-23",,,"81","H,,S","88",",,S","77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-07-24",,,"80","H,,S","85",",,S","78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-07-25",,,"81","H,,S","86",",,S","77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-07-26","0.51",",,S","78","H,,S","82",",,S","72",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-07-27","0.00",",,S","79","H,,S","84",",,S",,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-07-28","0.16",",,S","84","H,,S","91",",,S","75",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-07-29","0.04",",,S","81","H,,S","87",",,S","75",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-07-30","0.24",",,S","83","H,,S",,,"75",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-07-31","0.00",",,S","81","H,,S","91",",,S","77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-08-01","3.15",",,S","80","H,,S","84",",,S","75",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-08-02","2.83",",,S","79","H,,S","86",",,S","74",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-08-03","0.59",",,S","78","H,,S","85",",,S","73",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-08-04","3.15",",,S","81","H,,S","86",",,S","75",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-08-05","0.00",",,S","82","H,,S","90",",,S","75",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-08-06",,,"82","H,,S","90",",,S","76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-08-07",,,"79","H,,S","81",",,S","77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-08-08",,,"79","H,,S","82",",,S","76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-08-09",,,"80","H,,S","90",",,S","75",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-08-10",,,"81","H,,S","89",",,S","76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-08-11",,,"81","H,,S","90",",,S","77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-08-12",,,"82","H,,S","90",",,S","77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-08-13",,,"83","H,,S","90",",,S","76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-08-14","0.01",",,S","84","H,,S","92",",,S","76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-08-15","0.00",",,S","85","H,,S","92",",,S",,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-08-16",,,"85","H,,S","94",",,S","77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-08-17","0.01",",,S","84","H,,S","95",",,S","78",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-08-18","0.00",",,S","80","H,,S","87",",,S",,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-08-19","0.87",",,S","82","H,,S","89",",,S","76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-08-20","0.03",",,S","82","H,,S","87",",,S","76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-08-21","0.00",",,S","80","H,,S","87",",,S","76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-08-22","0.03",",,S","83","H,,S","92",",,S","76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-08-23","0.02",",,S","81","H,,S","89",",,S","76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-08-24","0.04",",,S","82","H,,S","91",",,S","76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-08-25","0.00",",,S","83","H,,S","94",",,S","75",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-08-26","0.12",",,S","83","H,,S","94",",,S","77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-08-27","0.03",",,S","82","H,,S","93",",,S",,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-08-28","1.50",",,S","82","H,,S","92",",,S","77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-08-29","0.43",",,S","80","H,,S","92",",,S",,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-08-30","3.66",",,S","81","H,,S","89",",,S","73",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-08-31","0.98",",,S","79","H,,S","87",",,S","75",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-09-01","2.76",",,S","79","H,,S","83",",,S","74",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-09-02","0.00",",,S","82","H,,S","90",",,S","75",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-09-03","0.02",",,S","80","H,,S","85",",,S","77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-09-04","0.79",",,S","80","H,,S","85",",,S","75",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-09-05","0.28",",,S","82","H,,S","89",",,S","75",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-09-06","0.12",",,S","83","H,,S","90",",,S","76",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-09-07","0.00",",,S","83","H,,S","90",",,S","77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-09-08","0.01",",,S","82","H,,S","89",",,S","77",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-09-09","0.04",",,S","78","H,,S","81",",,S",,
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-09-10","3.15",",,S","79","H,,S","87",",,S","74",",,S"
"IN005150100","RAJKOT, IN","22.3","70.783","138.0","2010-09-11","0.20",",,S","79","H,,S","86",",,S","75",",,S"
